LAYER,MAP_NAME,<span_styl,<span_sty1,<span_sty2,<span_sty3,<span_sty4,<span_sty5,<span_sty6,Average,<span_sty8,<span_sty9,<span_st10,CLOSED,BORDER_STY,BORDER_COL,BORDER_WID,FILL_STYLE,Table_No,Module_No,Latitude,Longitude,Min_Temp,Max_Temp,photo,filename,directory,altitude,direction,rotation,longitude_,latitude_2,timestamp,n,distance,feature_x,feature_y,nearest_x,nearest_y
Unknown Area Type,Broken_Glass (1).kml,BLOCK-7,B7/T94,"(11, 6)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51208,28.43344,36.88,31.86,41.6,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-7/28_43344_-15_51208_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B7/T94,"(11, 6)",-15.51472196,28.43342446,31.86,41.6,E:\AT\Zambia_RGB\DJI_20231015112124_0614_W.JPG,DJI_20231015112124_0614_W,E:\AT\Zambia_RGB,1358.23,,0,28.43341253,-15.51473875,21:24.0,1,1.683581726,653742.2451,-1715772.632,653741.5633,-1715774.171
Unknown Area Type,Broken_Glass (1).kml,BLOCK-7,B7/T115,"(6, 4)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51188,28.43324,35.86,30.05,38.57,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-7/28_43324_-15_51188_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B7/T115,"(6, 4)",-15.51452321,28.43322905,30.05,38.57,E:\AT\Zambia_RGB\DJI_20231015103316_0252_W.JPG,DJI_20231015103316_0252_W,E:\AT\Zambia_RGB,1360.07,,0,28.43324244,-15.51453211,33:16.0,1,1.070194034,653722.6487,-1715750.501,653723.4706,-1715751.186
Unknown Area Type,Broken_Glass (1).kml,BLOCK-7,B7/T115,"(4, 6)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51187,28.43326,36.11,31.93,38.34,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-7/28_43326_-15_51187_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B7/T115,"(4, 6)",-15.51451185,28.43325164,31.93,38.34,E:\AT\Zambia_RGB\DJI_20231015103316_0252_W.JPG,DJI_20231015103316_0252_W,E:\AT\Zambia_RGB,1360.07,,0,28.43324244,-15.51453211,33:16.0,1,1.965025068,653723.8644,-1715749.261,653723.4706,-1715751.186
Unknown Area Type,Broken_Glass (1).kml,BLOCK-7,B7/T155,"(1, 9)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51151,28.43295,54.34,46.64,57.77,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-7/28_43295_-15_51151_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B7/T155,"(1, 9)",-15.51415371,28.43294031,46.64,57.77,E:\AT\Zambia_RGB\DJI_20231014120610_0551_W.JPG,DJI_20231014120610_0551_W,E:\AT\Zambia_RGB,1367.9,,0,28.43295342,-15.51417661,06:10.0,1,2.366406817,653691.9482,-1715709.413,653692.7283,-1715711.647
Unknown Area Type,Broken_Glass (1).kml,BLOCK-7,B7/T102,"(1, 8)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51194,28.4326,41.05,36.31,44.08,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-7/28_43260_-15_51194_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B7/T102,"(1, 8)",-15.51458547,28.43258935,36.31,44.08,E:\AT\Zambia_RGB\DJI_20231015104659_0663_W.JPG,DJI_20231015104659_0663_W,E:\AT\Zambia_RGB,1360.02,,0,28.43259847,-15.51458175,46:59.0,1,0.384423206,653653.9791,-1715756.311,653654.3517,-1715756.216
Unknown Area Type,Broken_Glass (1).kml,BLOCK-7,B7/T111,"(12, 13)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51192,28.43266,39.21,29.24,42.43,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-7/28_43266_-15_51192_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B7/T111,"(12, 13)",-15.51456055,28.43264599,29.24,42.43,E:\AT\Zambia_RGB\DJI_20231015104703_0665_W.JPG,DJI_20231015104703_0665_W,E:\AT\Zambia_RGB,1360,,0,28.43265353,-15.51458317,47:03.0,1,2.206326371,653660.074,-1715754.214,653660.2568,-1715756.413
Unknown Area Type,Broken_Glass (1).kml,BLOCK-8,B8/T109,"(9, 15)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51345,28.43235,42.27,29.36,47.93,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-8/28_43235_-15_51345_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B8/T109,"(9, 15)",-15.51609275,28.43233589,29.36,47.93,E:\AT\Zambia_RGB\DJI_20231017131008_0352_W.JPG,DJI_20231017131008_0352_W,E:\AT\Zambia_RGB,1374.77,,0,28.43234794,-15.51610133,10:08.0,1,0.937567186,653625.675,-1715923.513,653626.3518,-1715924.162
Unknown Area Type,Broken_Glass (1).kml,BLOCK-8,B8/T14,"(3, 3)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.5141,28.43205,47.32,37,51.63,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-8/28_43205_-15_51410_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B8/T14,"(3, 3)",-15.5167502,28.43203552,37,51.63,E:\AT\Zambia_RGB\DJI_20231018133541_0614_W.JPG,DJI_20231018133541_0614_W,E:\AT\Zambia_RGB,1371.94,,0,28.43203319,-15.51676456,35:41.0,1,1.276622842,653592.0955,-1715996.038,653592.0966,-1715997.315
Unknown Area Type,Broken_Glass (1).kml,BLOCK-8,B8/T134,"(3, 7)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51324,28.43311,47.49,42.55,61.18,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-8/28_43311_-15_51324_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B8/T134,"(3, 7)",-15.51588303,28.43310216,42.55,61.18,E:\AT\Zambia_RGB\DJI_20231016113435_0726_W.JPG,DJI_20231016113435_0726_W,E:\AT\Zambia_RGB,1372.69,,0,28.43311347,-15.51589944,34:35.0,1,1.626289094,653708.0316,-1715900.86,653708.6227,-1715902.375
Unknown Area Type,Broken_Glass (1).kml,BLOCK-8,B8/T141,"(9, 6)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51318,28.4331,44.08,37.39,51.47,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-8/28_43310_-15_51318_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B8/T141,"(9, 6)",-15.51583062,28.43309037,37.39,51.47,E:\AT\Zambia_RGB\DJI_20231016112202_0349_W.JPG,DJI_20231016112202_0349_W,E:\AT\Zambia_RGB,1372.69,,0,28.43308278,-15.51584894,22:02.0,1,1.72610894,653705.586,-1715895.053,653705.3674,-1715896.765
Unknown Area Type,Broken_Glass (1).kml,BLOCK-8,B8/T145,"(10, 10)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51319,28.43246,46.19,37.39,57.32,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-8/28_43246_-15_51319_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B8/T145,"(10, 10)",-15.51584038,28.43245069,37.39,57.32,E:\AT\Zambia_RGB\DJI_20231016112248_0372_W.JPG,DJI_20231016112248_0372_W,E:\AT\Zambia_RGB,1372.74,,0,28.43243925,-15.51584886,22:48.0,1,0.879073251,653636.9562,-1715895.674,653636.3334,-1715896.294
Unknown Area Type,Broken_Glass (1).kml,BLOCK-8,B8/T146,"(8, 4)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51318,28.43222,44.54,37.36,52.93,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-8/28_43222_-15_51318_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B8/T146,"(8, 4)",-15.51583167,28.43221092,37.36,52.93,E:\AT\Zambia_RGB\DJI_20231016112304_0380_W.JPG,DJI_20231016112304_0380_W,E:\AT\Zambia_RGB,1372.73,,0,28.43221517,-15.51584806,23:04.0,1,1.506452259,653612.2944,-1715894.538,653612.2956,-1715896.044
Unknown Area Type,Broken_Glass (1).kml,BLOCK-8,B8/T147,"(12, 14)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51321,28.43217,45.48,30.77,52.61,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-8/28_43217_-15_51321_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B8/T147,"(12, 14)",-15.51585448,28.43215335,30.77,52.61,E:\AT\Zambia_RGB\DJI_20231016112308_0382_W.JPG,DJI_20231016112308_0382_W,E:\AT\Zambia_RGB,1372.69,,0,28.43215939,-15.51584831,23:08.0,1,0.371627371,653606.2681,-1715896.401,653606.3119,-1715896.032
Unknown Area Type,Broken_Glass (1).kml,BLOCK-8,B8/T153,"(11, 6)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51312,28.43259,41.67,35.68,47.44,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-8/28_43259_-15_51312_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B8/T153,"(11, 6)",-15.51576179,28.43257583,35.68,47.44,E:\AT\Zambia_RGB\DJI_20231016105300_0633_W.JPG,DJI_20231016105300_0633_W,E:\AT\Zambia_RGB,1371.98,,0,28.43257356,-15.51574775,53:00.0,1,1.246977036,653650.8168,-1715886.451,653650.8158,-1715885.204
Unknown Area Type,Broken_Glass (1).kml,BLOCK-8,B8/T159,"(5, 2)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51307,28.43357,47.31,35.24,57.38,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-8/28_43357_-15_51307_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B8/T159,"(5, 2)",-15.51571897,28.43355821,35.24,57.38,E:\AT\Zambia_RGB\DJI_20231016104541_0413_W.JPG,DJI_20231016104541_0413_W,E:\AT\Zambia_RGB,1372.07,,0,28.43356969,-15.51569742,45:41.0,1,2.163183652,653757.074,-1715882.417,653757.7133,-1715880.35
Unknown Area Type,Broken_Glass (1).kml,BLOCK-8,B8/T182,"(7, 12)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51291,28.43351,37.26,28.6,43.17,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-8/28_43351_-15_51291_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B8/T182,"(7, 12)",-15.51555817,28.43349937,28.6,43.17,E:\AT\Zambia_RGB\DJI_20231016100648_0158_W.JPG,DJI_20231016100648_0158_W,E:\AT\Zambia_RGB,1372.07,,0,28.43349725,-15.51554614,06:48.0,1,1.023188933,653750.0547,-1715864.584,653750.0539,-1715863.561
Unknown Area Type,Broken_Glass (1).kml,BLOCK-8,B8/T20,"(9, 3)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51413,28.43307,45.84,38.34,50.75,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-8/28_43307_-15_51413_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B8/T20,"(9, 3)",-15.51677605,28.43306357,38.34,50.75,E:\AT\Zambia_RGB\DJI_20231018133427_0577_W.JPG,DJI_20231018133427_0577_W,E:\AT\Zambia_RGB,1371.9,,0,28.43307239,-15.5167655,34:27.0,1,0.91804376,653703.2305,-1715999.016,653703.5743,-1715998.165
Unknown Area Type,Broken_Glass (1).kml,BLOCK-8,B8/T203,"(8, 2)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51275,28.43288,32.86,27.49,36.76,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-8/28_43288_-15_51275_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B8/T203,"(8, 2)",-15.51539692,28.43287034,27.49,36.76,E:\AT\Zambia_RGB\DJI_20231016093621_0083_W.JPG,DJI_20231016093621_0083_W,E:\AT\Zambia_RGB,1369.04,,0,28.43285831,-15.51539292,36:21.0,1,0.692623843,653682.3027,-1715846.292,653681.6249,-1715846.15
Unknown Area Type,Broken_Glass (1).kml,BLOCK-8,B8/T203,"(1, 3)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51271,28.43289,37.14,32.45,45.61,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-8/28_43289_-15_51271_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B8/T203,"(1, 3)",-15.51535917,28.43288172,32.45,45.61,E:\AT\Zambia_RGB\DJI_20231015142044_0414_W.JPG,DJI_20231015142044_0414_W,E:\AT\Zambia_RGB,1376.08,,0,28.43287761,-15.51534219,20:44.0,1,1.571708803,653683.7347,-1715842.123,653683.7334,-1715840.552
Unknown Area Type,Broken_Glass (1).kml,BLOCK-8,B8/T24,"(8, 6)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51412,28.43379,42.07,35.88,46.75,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-8/28_43379_-15_51412_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B8/T24,"(8, 6)",-15.51676546,28.43378305,35.88,46.75,E:\AT\Zambia_RGB\DJI_20231018133335_0551_W.JPG,DJI_20231018133335_0551_W,E:\AT\Zambia_RGB,1371.89,,0,28.43379344,-15.51676425,33:35.0,1,0.505762075,653780.4199,-1715998.545,653780.9256,-1715998.545
